row_type,t_abs,t_rel,seq,frame_idx,landmark_id,gx,gy,gz,ax,ay,az,bgx,bgy,bgz,bax,bay,baz,u_norm,v_norm,key,value
imu,1403715279.0871429,5.8249998092651367,1282,,,-0.016755160819145562,0.035604716740684328,0.017453292519943295,7.7063924583333332,0.17978858333333333,-3.3097443750000002,0,0,0,0,0,0,,,,
imu,1403715279.0921433,5.8300001621246338,1283,,,-0.014660765716752367,0.094247779607693802,0.090058989402907408,6.2108783333333326,0.98883720833333322,-2.3290793749999996,0,0,0,0,0,0,,,,
imu,1403715279.0971432,5.8350000381469727,1284,,,-0.039793506945470715,-0.008377580409572781,0.046774823953448029,6.4887334166666655,-0.38409379166666668,-2.1574629999999999,0,0,0,0,0,0,,,,
imu,1403715279.102143,5.8399999141693115,1285,,,-0.025132741228718346,0.05375614096142535,0.078888882190143686,8.0986584583333325,-0.59657120833333332,-3.7101825833333333,0,0,0,0,0,0,,,,
imu,1403715279.1071429,5.8449997901916504,1286,,,0.012566370614359173,-0.0055850536063818549,0.067020643276582248,5.2056967083333339,0.72732654166666666,-1.5445473749999998,0,0,0,0,0,0,,,,
vision_feature,1403715279.1121433,5.8500001430511475,1287,117,1,,,,,,,,,,,,,0.2718271803681338,0.49482047126709078,,
vision_feature,1403715279.1121433,5.8500001430511475,1287,117,3,,,,,,,,,,,,,0.72869468997595632,0.1443273690384293,,
vision_feature,1403715279.1121433,5.8500001430511475,1287,117,4,,,,,,,,,,,,,0.071244385332970353,0.26421966151921239,,
vision_feature,1403715279.1121433,5.8500001430511475,1287,117,5,,,,,,,,,,,,,-0.56435425857954391,0.42187587856082209,,
vision_feature,1403715279.1121433,5.8500001430511475,1287,117,6,,,,,,,,,,,,,-0.84954546553437638,0.59947461904255606,,
vision_feature,1403715279.1121433,5.8500001430511475,1287,117,7,,,,,,,,,,,,,0.48877556676094552,0.19000446681080602,,
vision_feature,1403715279.1121433,5.8500001430511475,1287,117,8,,,,,,,,,,,,,0.63696311651397652,-0.050998057158891358,,
vision_feature,1403715279.1121433,5.8500001430511475,1287,117,9,,,,,,,,,,,,,1.1052172791893047,0.46671000592144291,,
vision_feature,1403715279.1121433,5.8500001430511475,1287,117,12,,,,,,,,,,,,,0.2926832738964521,0.22294890432895412,,
vision_feature,1403715279.1121433,5.8500001430511475,1287,117,13,,,,,,,,,,,,,0.52298682816381059,0.51651680597963223,,
vision_feature,1403715279.1121433,5.8500001430511475,1287,117,14,,,,,,,,,,,,,0.39084884121854385,-0.24102486802627238,,
vision_feature,1403715279.1121433,5.8500001430511475,1287,117,15,,,,,,,,,,,,,0.083553606696415247,-0.25426803984460888,,
vision_feature,1403715279.1121433,5.8500001430511475,1287,117,17,,,,,,,,,,,,,0.88498336217374707,0.66301344652368299,,
imu,1403715279.1121433,5.8500001430511475,1288,,,-0.0041887902047863905,-0.030019663134302467,0.071209433481368656,8.343824708333333,-1.1767979999999998,-2.9828560416666661,0,0,0,0,0,0,,,,
imu,1403715279.1171432,5.8550000190734863,1289,,,0.019547687622336492,0.0020943951023931952,0.030019663134302467,6.8319661666666658,0.60474341666666664,-2.2391850833333331,0,0,0,0,0,0,,,,
imu,1403715279.122143,5.8599998950958252,1290,,,0,-0.034906585039886591,0.052359877559829883,7.6164981666666653,0.20430520833333332,-3.4404997083333333,0,0,0,0,0,0,,,,
imu,1403715279.1271429,5.8649997711181641,1291,,,-0.0034906585039886592,0.018849555921538759,0.043982297150257102,8.0169363750000002,0.392266,-1.8305746666666667,0,0,0,0,0,0,,,,
imu,1403715279.1321433,5.8700001239776611,1292,,,-0.042586033748661642,-0.037699111843077518,0.020245819323134219,7.9106976666666657,-0.13892754166666665,-3.8736267500000001,0,0,0,0,0,0,,,,
imu,1403715279.1371431,5.875,1293,,,-0.018849555921538759,0.07819075048934597,0.040491638646268438,7.1179934583333333,0.22064962499999999,-1.6671305000000001,0,0,0,0,0,0,,,,
imu,1403715279.142143,5.8799998760223389,1294,,,-0.030019663134302467,-0.02722713633111154,0.039095375244672985,8.1150028750000001,-0.71098212499999991,-3.4731885416666666,0,0,0,0,0,0,,,,
imu,1403715279.1471429,5.8849997520446777,1295,,,0.0097738438111682462,0.056548667764616284,0.049567350756638949,7.3958485416666662,-0.032688833333333334,-2.1901518333333332,0,0,0,0,0,0,,,,
imu,1403715279.1521432,5.8900001049041748,1296,,,0.008377580409572781,-0.044680428851054839,0.0307177948351002,6.913688249999999,-0.065377666666666667,-2.9910282499999998,0,0,0,0,0,0,,,,
imu,1403715279.1571431,5.8949999809265137,1297,,,0.0069813170079773184,0.034906585039886591,0.042586033748661642,9.5451393333333332,0.196133,-3.2933999583333331,0,0,0,0,0,0,,,,
vision_feature,1403715279.162143,5.8999998569488525,1298,118,1,,,,,,,,,,,,,0.27256459160072988,0.49700910892962402,,
vision_feature,1403715279.162143,5.8999998569488525,1298,118,3,,,,,,,,,,,,,0.7305540499999178,0.14571029547304293,,
vision_feature,1403715279.162143,5.8999998569488525,1298,118,4,,,,,,,,,,,,,0.071403683370636004,0.26472162370726982,,
vision_feature,1403715279.162143,5.8999998569488525,1298,118,5,,,,,,,,,,,,,-0.5665794251281292,0.42205559346323329,,
vision_feature,1403715279.162143,5.8999998569488525,1298,118,6,,,,,,,,,,,,,-0.8537884587257677,0.60053026615776228,,
vision_feature,1403715279.162143,5.8999998569488525,1298,118,7,,,,,,,,,,,,,0.48996052207562629,0.19099286258026307,,
vision_feature,1403715279.162143,5.8999998569488525,1298,118,8,,,,,,,,,,,,,0.63889501816560057,-0.050373968813315344,,
vision_feature,1403715279.162143,5.8999998569488525,1298,118,9,,,,,,,,,,,,,1.1087476707220014,0.47026648627870221,,
vision_feature,1403715279.162143,5.8999998569488525,1298,118,12,,,,,,,,,,,,,0.29333350393011454,0.22364291787608476,,
vision_feature,1403715279.162143,5.8999998569488525,1298,118,13,,,,,,,,,,,,,0.52485612697173167,0.51951497569800387,,
vision_feature,1403715279.162143,5.8999998569488525,1298,118,14,,,,,,,,,,,,,0.39279624135589786,-0.24139388765649253,,
vision_feature,1403715279.162143,5.8999998569488525,1298,118,15,,,,,,,,,,,,,0.084651150490853741,-0.25556187992308971,,
vision_feature,1403715279.162143,5.8999998569488525,1298,118,17,,,,,,,,,,,,,0.88806217088497053,0.6673831322233279,,
imu,1403715279.162143,5.8999998569488525,1299,,,-0.028623399732707,-0.035604716740684328,-0.018849555921538759,6.0229175416666658,1.1931424166666666,-1.8224024583333331,0,0,0,0,0,0,,,,
imu,1403715279.1671431,5.9049999713897705,1300,,,-0.031415926535897934,-0.021642082724729686,0.046774823953448029,9.3816951666666668,-0.392266,-4.1351374166666668,0,0,0,0,0,0,,,,
imu,1403715279.1721432,5.9100000858306885,1301,,,-0.031415926535897934,-0.017453292519943295,-0.0307177948351002,6.7911051249999996,0.26151066666666667,-1.6916471249999998,0,0,0,0,0,0,,,,
imu,1403715279.1771431,5.9149999618530273,1302,,,-0.020245819323134219,-0.044680428851054839,0.065624379874986788,9.2918008749999998,-0.53119354166666666,-4.0534153333333327,0,0,0,0,0,0,,,,
imu,1403715279.182143,5.9199998378753662,1303,,,0.008377580409572781,0.0076794487087750501,0.0076794487087750501,7.2569209999999993,0.89894291666666659,-2.1738074166666665,0,0,0,0,0,0,,,,
imu,1403715279.1871431,5.9249999523162842,1304,,,-0.0020943951023931952,-0.037000980142279788,0.098436569812480182,9.5778281666666665,-0.5475379583333333,-4.0125542916666666,0,0,0,0,0,0,,,,
imu,1403715279.1921432,5.9300000667572021,1305,,,-0.0069813170079773184,0.021642082724729686,0.025132741228718346,7.1833711249999999,1.1114203333333332,-1.96133,0,0,0,0,0,0,,,,
imu,1403715279.1971431,5.934999942779541,1306,,,-0.022340214425527419,-0.020245819323134219,0.084473935796525554,10.354187958333334,-0.47398808333333331,-4.4947145833333328,0,0,0,0,0,0,,,,
imu,1403715279.202143,5.9399998188018799,1307,,,0.0027925268031909274,0.0076794487087750501,0.042586033748661642,7.534776083333333,0.81722083333333329,-1.9695022083333333,0,0,0,0,0,0,,,,
imu,1403715279.2071431,5.9449999332427979,1308,,,-0.018849555921538759,-0.032114058236695664,0.08168140899333462,10.313326916666666,-0.91528733333333334,-4.0861041666666669,0,0,0,0,0,0,,,,
vision_feature,1403715279.2121432,5.9500000476837158,1309,119,1,,,,,,,,,,,,,0.27331346115921928,0.49622598700928577,,
vision_feature,1403715279.2121432,5.9500000476837158,1309,119,3,,,,,,,,,,,,,0.73211850889876073,0.14449908927215591,,
vision_feature,1403715279.2121432,5.9500000476837158,1309,119,4,,,,,,,,,,,,,0.071430592879181395,0.26289704274437986,,
vision_feature,1403715279.2121432,5.9500000476837158,1309,119,5,,,,,,,,,,,,,-0.56903504392937621,0.41970786874281013,,
vision_feature,1403715279.2121432,5.9500000476837158,1309,119,6,,,,,,,,,,,,,-0.8582878956329455,0.59867885507722318,,
vision_feature,1403715279.2121432,5.9500000476837158,1309,119,7,,,,,,,,,,,,,0.49106021589183285,0.18955662408692556,,
vision_feature,1403715279.2121432,5.9500000476837158,1309,119,8,,,,,,,,,,,,,0.64089888480132984,-0.051905056902526892,,
vision_feature,1403715279.2121432,5.9500000476837158,1309,119,9,,,,,,,,,,,,,1.1122991974922394,0.47047742872846204,,
vision_feature,1403715279.2121432,5.9500000476837158,1309,119,12,,,,,,,,,,,,,0.29406102074467938,0.22209993670540962,,
vision_feature,1403715279.2121432,5.9500000476837158,1309,119,13,,,,,,,,,,,,,0.52649366298194256,0.51926090343134734,,
vision_feature,1403715279.2121432,5.9500000476837158,1309,119,14,,,,,,,,,,,,,0.39455510310559211,-0.24415897747831075,,
vision_feature,1403715279.2121432,5.9500000476837158,1309,119,15,,,,,,,,,,,,,0.085346893459517265,-0.2585893180692192,,
vision_feature,1403715279.2121432,5.9500000476837158,1309,119,17,,,,,,,,,,,,,0.89122332146027894,0.66797881545345017,,
imu,1403715279.2121432,5.9500000476837158,1310,,,0.019547687622336492,0.0048869219055841231,0.055850536063818547,7.5592927083333334,0.065377666666666667,-1.6262694583333333,0,0,0,0,0,0,,,,
imu,1403715279.2171431,5.9549999237060547,1311,,,0.011868238913561441,-0.023736477827122883,0.10611601852125524,11.261303083333333,-0.3350605416666666,-4.3476148333333331,0,0,0,0,0,0,,,,
imu,1403715279.2221432,5.9600000381469727,1312,,,0.025132741228718346,0.033510321638291124,0.068416906678177722,7.7390812916666665,0.26968287499999999,-1.5118585416666666,0,0,0,0,0,0,,,,
imu,1403715279.227143,5.9649999141693115,1313,,,-0.00069813170079773186,0.0076794487087750501,0.088662726001311934,11.539158166666667,-0.098066500000000001,-4.6091254999999993,0,0,0,0,0,0,,,,
imu,1403715279.2321432,5.9700000286102295,1314,,,0.00069813170079773186,0.061435589670200401,0.052359877559829883,6.7093830416666664,0.392266,-0.53936574999999998,0,0,0,0,0,0,,,,
imu,1403715279.237143,5.9749999046325684,1315,,,-0.020943951023931952,-0.023038346126325153,0.070511301780570912,11.555502583333332,-0.057205458333333334,-4.7317086249999996,0,0,0,0,0,0,,,,
imu,1403715279.2421432,5.9800000190734863,1316,,,-0.020943951023931952,0.043284165449459372,0.022340214425527419,5.9575398750000002,-0.20430520833333332,-1.3811032083333332,0,0,0,0,0,0,,,,
imu,1403715279.247143,5.9849998950958252,1317,,,-0.0062831853071795866,0.0097738438111682462,0.020943951023931952,12.11121275,-0.47398808333333331,-5.074941374999999,0,0,0,0,0,0,,,,
imu,1403715279.2521431,5.9900000095367432,1318,,,0.020245819323134219,-0.07819075048934597,0.066322511575784518,5.0013914999999995,-0.0081722083333333334,-0.89077070833333327,0,0,0,0,0,0,,,,
imu,1403715279.257143,5.994999885559082,1319,,,0.017453292519943295,-0.050265482457436693,0.037000980142279788,12.389067833333334,-0.4494714583333333,-5.4917240000000005,0,0,0,0,0,0,,,,
vision_feature,1403715279.2621431,6,1320,120,1,,,,,,,,,,,,,0.27523192552942161,0.49448952983301164,,
vision_feature,1403715279.2621431,6,1320,120,3,,,,,,,,,,,,,0.73501503109004773,0.14252074903341691,,
vision_feature,1403715279.2621431,6,1320,120,4,,,,,,,,,,,,,0.072413771348899078,0.26051235178693399,,
vision_feature,1403715279.2621431,6,1320,120,5,,,,,,,,,,,,,-0.57012882529749931,0.41700193076541886,,
vision_feature,1403715279.2621431,6,1320,120,6,,,,,,,,,,,,,-0.86083874981278186,0.59628095142488935,,
vision_feature,1403715279.2621431,6,1320,120,7,,,,,,,,,,,,,0.49320707857308316,0.1874616460811615,,
vision_feature,1403715279.2621431,6,1320,120,8,,,,,,,,,,,,,0.64383908249899224,-0.054513468019994002,,
vision_feature,1403715279.2621431,6,1320,120,9,,,,,,,,,,,,,1.1180672877309714,0.46959601477268043,,
vision_feature,1403715279.2621431,6,1320,120,12,,,,,,,,,,,,,0.29561535445810461,0.21984677876319014,,
vision_feature,1403715279.2621431,6,1320,120,13,,,,,,,,,,,,,0.52942532896993788,0.51767285847304378,,
vision_feature,1403715279.2621431,6,1320,120,14,,,,,,,,,,,,,0.39699182309499165,-0.2477217245685982,,
vision_feature,1403715279.2621431,6,1320,120,15,,,,,,,,,,,,,0.086734603720093895,-0.26228263200702007,,
vision_feature,1403715279.2621431,6,1320,120,17,,,,,,,,,,,,,0.89646050504867092,0.66755679464745743,,
imu,1403715279.2621431,6,1321,,,0.030019663134302467,-0.11379546723003027,0.072605696882964116,5.475379583333333,0.40043820833333332,-1.1522813749999998,0,0,0,0,0,0,,,,
imu,1403715279.267143,6.0049998760223389,1322,,,0.024434609527920613,-0.0307177948351002,0.07749261878854824,13.410593874999998,0.22064962499999999,-5.9493676666666664,0,0,0,0,0,0,,,,
imu,1403715279.2721431,6.0099999904632568,1323,,,-0.0055850536063818549,-0.041887902047863905,0.10192722831646883,6.4070113333333332,0.7028099166666667,-1.6262694583333333,0,0,0,0,0,0,,,,
imu,1403715279.2771432,6.0150001049041748,1324,,,-0.018849555921538759,0.010471975511965976,0.095644043009289262,12.568856416666666,0.25333845833333329,-5.3854852916666669,0,0,0,0,0,0,,,,
imu,1403715279.2821431,6.0199999809265137,1325,,,-0.031415926535897934,-0.0062831853071795866,0.097738438111682452,8.1150028750000001,0.073549874999999987,-1.7733692083333334,0,0,0,0,0,0,,,,
imu,1403715279.287143,6.0249998569488525,1326,,,-0.0062831853071795866,0.045378560551852569,0.087266462599716474,11.244958666666667,-0.71915433333333334,-4.7889140833333332,0,0,0,0,0,0,,,,
imu,1403715279.2921431,6.0299999713897705,1327,,,0.0034906585039886592,-0.008377580409572781,0.065624379874986788,7.7472535000000002,-0.21247741666666667,-3.0400614999999998,0,0,0,0,0,0,,,,
imu,1403715279.2971432,6.0350000858306885,1328,,,0.039793506945470715,0.0069813170079773184,0.055152404363020817,9.1855621666666654,0.024516625,-3.2688833333333331,0,0,0,0,0,0,,,,
imu,1403715279.3021431,6.0399999618530273,1329,,,0.0076794487087750501,-0.10681415022205297,0.046774823953448029,8.4990966666666665,0.56388237500000005,-3.5385662083333331,0,0,0,0,0,0,,,,
imu,1403715279.307143,6.0449998378753662,1330,,,0.0041887902047863905,-0.039793506945470715,0.073303828583761846,9.8148222083333323,0.48216029166666663,-3.0318892916666664,0,0,0,0,0,0,,,,
vision_feature,1403715279.3121431,6.0499999523162842,1331,121,1,,,,,,,,,,,,,0.27712612918406687,0.49154930549736109,,
vision_feature,1403715279.3121431,6.0499999523162842,1331,121,3,,,,,,,,,,,,,0.73755356924291449,0.13928402053767683,,
vision_feature,1403715279.3121431,6.0499999523162842,1331,121,4,,,,,,,,,,,,,0.073426472251436337,0.25721427530826513,,
vision_feature,1403715279.3121431,6.0499999523162842,1331,121,5,,,,,,,,,,,,,-0.57070489012955283,0.41383275057342839,,
vision_feature,1403715279.3121431,6.0499999523162842,1331,121,6,,,,,,,,,,,,,-0.86242703940424603,0.59337301619962213,,
vision_feature,1403715279.3121431,6.0499999523162842,1331,121,7,,,,,,,,,,,,,0.49515197439729397,0.18426511933054526,,
vision_feature,1403715279.3121431,6.0499999523162842,1331,121,8,,,,,,,,,,,,,0.64640804653791628,-0.058438522148737029,,
vision_feature,1403715279.3121431,6.0499999523162842,1331,121,9,,,,,,,,,,,,,1.1226412112786899,0.46651589281228689,,
vision_feature,1403715279.3121431,6.0499999523162842,1331,121,12,,,,,,,,,,,,,0.29711692577075155,0.21651780491508554,,
vision_feature,1403715279.3121431,6.0499999523162842,1331,121,13,,,,,,,,,,,,,0.53225713270810293,0.51490991942734454,,
vision_feature,1403715279.3121431,6.0499999523162842,1331,121,14,,,,,,,,,,,,,0.39899000108617783,-0.25217593980363373,,
vision_feature,1403715279.3121431,6.0499999523162842,1331,121,15,,,,,,,,,,,,,0.087602378244644674,-0.26660079841375539,,
vision_feature,1403715279.3121431,6.0499999523162842,1331,121,17,,,,,,,,,,,,,0.9010664696532501,0.66506471882166196,,
imu,1403715279.3121431,6.0499999523162842,1332,,,-0.02652900463031381,-0.14730578886832138,0.1054178868204575,9.6758946666666663,0.56388237500000005,-4.4375091250000001,0,0,0,0,0,0,,,,
imu,1403715279.3171432,6.0550000667572021,1333,,,-0.0153588974175501,-0.025132741228718346,0.12775810124598494,9.2019065833333329,-0.36774937499999999,-2.1574629999999999,0,0,0,0,0,0,,,,
imu,1403715279.3221431,6.059999942779541,1334,,,-0.0153588974175501,-0.15428710587629874,0.13683381335635544,10.934414749999998,-0.35140495833333335,-4.5600922500000003,0,0,0,0,0,0,,,,
imu,1403715279.327143,6.0649998188018799,1335,,,0.032812189937493394,0.013962634015954637,0.13892820845874865,9.0466346249999994,-0.3350605416666666,-2.2473572916666664,0,0,0,0,0,0,,,,
imu,1403715279.3321433,6.070000171661377,1336,,,0.0307177948351002,-0.069813170079773182,0.12636183784438945,11.637224666666667,-0.47398808333333331,-4.6826753749999996,0,0,0,0,0,0,,,,
imu,1403715279.3371432,6.0750000476837158,1337,,,0.041887902047863905,0.055152404363020817,0.092851516206098328,8.3765135416666663,0.46581587499999999,-2.4026292499999999,0,0,0,0,0,0,,,,
imu,1403715279.3421431,6.0799999237060547,1338,,,0.016057029118347832,-0.02722713633111154,0.10402162341886204,11.866046499999999,-0.016344416666666667,-4.3149259999999998,0,0,0,0,0,0,,,,
imu,1403715279.3471429,6.0849997997283936,1339,,,-0.0076794487087750501,0.043284165449459372,0.08168140899333462,7.5511204999999997,0.48216029166666663,-2.3535959999999996,0,0,0,0,0,0,,,,
imu,1403715279.3521433,6.0900001525878906,1340,,,-0.020943951023931952,-0.036302848441482058,0.07609635538695278,10.509459916666668,-0.24516625,-4.0861041666666669,0,0,0,0,0,0,,,,
imu,1403715279.3571432,6.0950000286102295,1341,,,-0.021642082724729686,-0.038397243543875248,0.07958701389094143,8.5154410833333323,0,-2.5742456250000001,0,0,0,0,0,0,,,,
vision_feature,1403715279.362143,6.0999999046325684,1342,122,1,,,,,,,,,,,,,0.2797025558961696,0.48843883584688819,,
vision_feature,1403715279.362143,6.0999999046325684,1342,122,3,,,,,,,,,,,,,0.74026116187236735,0.13504424572048285,,
vision_feature,1403715279.362143,6.0999999046325684,1342,122,4,,,,,,,,,,,,,0.074857277265366548,0.2540535016503605,,
vision_feature,1403715279.362143,6.0999999046325684,1342,122,5,,,,,,,,,,,,,-0.57020690293936171,0.4114951670008325,,
vision_feature,1403715279.362143,6.0999999046325684,1342,122,6,,,,,,,,,,,,,-0.86231355682019939,0.59163982184992514,,
vision_feature,1403715279.362143,6.0999999046325684,1342,122,7,,,,,,,,,,,,,0.49731145800955839,0.18043485337008569,,
vision_feature,1403715279.362143,6.0999999046325684,1342,122,8,,,,,,,,,,,,,0.64878910924289079,-0.062944331140799364,,
vision_feature,1403715279.362143,6.0999999046325684,1342,122,9,,,,,,,,,,,,,1.1279910457130973,0.46233274531110252,,
vision_feature,1403715279.362143,6.0999999046325684,1342,122,12,,,,,,,,,,,,,0.29860799748559452,0.21289667808831392,,
vision_feature,1403715279.362143,6.0999999046325684,1342,122,13,,,,,,,,,,,,,0.53578059451559057,0.51160044847125119,,
vision_feature,1403715279.362143,6.0999999046325684,1342,122,14,,,,,,,,,,,,,0.40100083402787218,-0.2568066157536506,,
vision_feature,1403715279.362143,6.0999999046325684,1342,122,15,,,,,,,,,,,,,0.088291160419413692,-0.27032728251394089,,
vision_feature,1403715279.362143,6.0999999046325684,1342,122,17,,,,,,,,,,,,,0.90655755095438417,0.66172821107009971,,
imu,1403715279.362143,6.0999999046325684,1343,,,0.016755160819145562,-0.029321531433504733,0.080983277292536876,10.321499124999999,-0.55571016666666662,-3.7592158333333332,0,0,0,0,0,0,,,,
imu,1403715279.3671429,6.1049997806549072,1344,,,0.01117010721276371,-0.066322511575784518,0.08377580409572781,8.793296166666666,0.040861041666666667,-3.3751220416666667,0,0,0,0,0,0,,,,
imu,1403715279.3721433,6.1100001335144043,1345,,,0.039793506945470715,0.0034906585039886592,0.10611601852125524,10.305154708333331,-0.24516625,-3.2688833333333331,0,0,0,0,0,0,,,,
imu,1403715279.3771431,6.1150000095367432,1346,,,0.016755160819145562,-0.068416906678177722,0.11938052083641214,9.6350336250000002,0.6701210833333332,-4.0452431249999998,0,0,0,0,0,0,,,,
imu,1403715279.382143,6.119999885559082,1347,,,0.030019663134302467,0.067020643276582248,0.13194689145077129,10.280638083333333,0.34323275000000003,-2.8766173333333334,0,0,0,0,0,0,,,,
imu,1403715279.3871429,6.1249997615814209,1348,,,-0.0041887902047863905,-0.028623399732707,0.11868238913561441,10.158054958333333,0.34323275000000003,-4.2740649583333337,0,0,0,0,0,0,,,,
imu,1403715279.3921432,6.130000114440918,1349,,,0.017453292519943295,0.099134701513277898,0.12217304763960307,9.822994416666667,-0.27785508333333331,-3.3260887916666664,0,0,0,0,0,0,,,,
imu,1403715279.3971431,6.1349999904632568,1350,,,0.0027925268031909274,0.0055850536063818549,0.12077678423800758,9.7576167499999986,0.032688833333333334,-3.9553488333333329,0,0,0,0,0,0,,,,
imu,1403715279.402143,6.1399998664855957,1351,,,0.035604716740684328,0.11100294042683936,0.12845623294678266,8.2947914583333322,0.44129924999999998,-2.4189736666666666,0,0,0,0,0,0,,,,
imu,1403715279.4071431,6.1449999809265137,1352,,,0.020943951023931952,-0.031415926535897934,0.13543754995475996,10.836348249999999,-0.37592158333333331,-4.6418143333333326,0,0,0,0,0,0,,,,
vision_feature,1403715279.4121432,6.1500000953674316,1353,123,1,,,,,,,,,,,,,0.2833974451315594,0.48836838110180097,,
vision_feature,1403715279.4121432,6.1500000953674316,1353,123,3,,,,,,,,,,,,,0.74400282888251335,0.13314506541508148,,
vision_feature,1403715279.4121432,6.1500000953674316,1353,123,4,,,,,,,,,,,,,0.077184214580931998,0.25352741179106697,,
vision_feature,1403715279.4121432,6.1500000953674316,1353,123,5,,,,,,,,,,,,,-0.56869066856583916,0.41237261994310814,,
vision_feature,1403715279.4121432,6.1500000953674316,1353,123,6,,,,,,,,,,,,,-0.86108533414779909,0.59348042419670344,,
vision_feature,1403715279.4121432,6.1500000953674316,1353,123,7,,,,,,,,,,,,,0.50040648192859505,0.17908083640797845,,
vision_feature,1403715279.4121432,6.1500000953674316,1353,123,8,,,,,,,,,,,,,0.65193232529447331,-0.065229354522883129,,
vision_feature,1403715279.4121432,6.1500000953674316,1353,123,9,,,,,,,,,,,,,1.1353729436828797,0.46087719869806137,,
vision_feature,1403715279.4121432,6.1500000953674316,1353,123,12,,,,,,,,,,,,,0.30116026891399728,0.21169727411075456,,
vision_feature,1403715279.4121432,6.1500000953674316,1353,123,13,,,,,,,,,,,,,0.5402974002916382,0.51097596825398273,,
vision_feature,1403715279.4121432,6.1500000953674316,1353,123,14,,,,,,,,,,,,,0.40308462257626854,-0.25908103066068872,,
vision_feature,1403715279.4121432,6.1500000953674316,1353,123,15,,,,,,,,,,,,,0.089479421052124766,-0.27189921531185929,,
vision_feature,1403715279.4121432,6.1500000953674316,1353,123,17,,,,,,,,,,,,,0.91390656681385163,0.66165697285537339,,
imu,1403715279.4121432,6.1500000953674316,1354,,,0.0307177948351002,0.032114058236695664,0.12426744274199628,7.5266038749999993,0.5475379583333333,-2.0185354583333335,0,0,0,0,0,0,,,,
imu,1403715279.4171431,6.1549999713897705,1355,,,0.019547687622336492,-0.058643062867009467,0.11728612573401893,10.542148749999999,0.016344416666666667,-4.3067537916666661,0,0,0,0,0,0,,,,
imu,1403715279.422143,6.1599998474121094,1356,,,0.0153588974175501,-0.039793506945470715,0.092153384505300612,8.0986584583333325,0.26968287499999999,-2.8847895416666667,0,0,0,0,0,0,,,,
imu,1403715279.4271431,6.1649999618530273,1357,,,0.013962634015954637,-0.060737457969402671,0.10611601852125524,11.473780499999998,-0.073549874999999987,-3.6202882916666663,0,0,0,0,0,0,,,,
imu,1403715279.4321432,6.1700000762939453,1358,,,0.0097738438111682462,-0.064926248174189058,0.08377580409572781,8.1722083333333337,0.30237170833333332,-2.9665116249999999,0,0,0,0,0,0,,,,
imu,1403715279.4371431,6.1749999523162842,1359,,,0.020245819323134219,-0.033510321638291124,0.11519173063162574,10.346015749999999,0.14709974999999997,-4.0125542916666666,0,0,0,0,0,0,,,,
imu,1403715279.442143,6.179999828338623,1360,,,0.0069813170079773184,-0.046774823953448029,0.085172067497323284,9.6023447916666651,0.17978858333333333,-3.138128,0,0,0,0,0,0,,,,
imu,1403715279.4471431,6.184999942779541,1361,,,-0.0048869219055841231,-0.0041887902047863905,0.093549647906896058,10.403221208333333,0.0081722083333333334,-4.1187929999999993,0,0,0,0,0,0,,,,
imu,1403715279.4521432,6.190000057220459,1362,,,-0.008377580409572781,-0.029321531433504733,0.048869219055841226,9.4062117916666654,-0.10623870833333333,-2.6559677083333328,0,0,0,0,0,0,,,,
imu,1403715279.4571431,6.1949999332427979,1363,,,0,0.0055850536063818549,0.069813170079773182,10.942586958333331,0.016344416666666667,-3.8654545416666664,0,0,0,0,0,0,,,,
vision_feature,1403715279.4621429,6.1999998092651367,1364,124,1,,,,,,,,,,,,,0.28535313460118422,0.48642586993698866,,
vision_feature,1403715279.4621429,6.1999998092651367,1364,124,3,,,,,,,,,,,,,0.74636520570209575,0.13036965048938695,,
vision_feature,1403715279.4621429,6.1999998092651367,1364,124,4,,,,,,,,,,,,,0.078486725997506779,0.25130852616455257,,
vision_feature,1403715279.4621429,6.1999998092651367,1364,124,5,,,,,,,,,,,,,-0.56784272143473014,0.41058963093210227,,
vision_feature,1403715279.4621429,6.1999998092651367,1364,124,6,,,,,,,,,,,,,-0.86013922156667189,0.59191030835574598,,
vision_feature,1403715279.4621429,6.1999998092651367,1364,124,7,,,,,,,,,,,,,0.50229155010062065,0.17653112721950281,,
vision_feature,1403715279.4621429,6.1999998092651367,1364,124,8,,,,,,,,,,,,,0.65426302054858665,-0.068282488453181522,,
vision_feature,1403715279.4621429,6.1999998092651367,1364,124,9,,,,,,,,,,,,,1.1391261972901692,0.45858863753359386,,
vision_feature,1403715279.4621429,6.1999998092651367,1364,124,12,,,,,,,,,,,,,0.30272566496736258,0.20931227196382876,,
vision_feature,1403715279.4621429,6.1999998092651367,1364,124,13,,,,,,,,,,,,,0.5427845490568024,0.50914057060649476,,
vision_feature,1403715279.4621429,6.1999998092651367,1364,124,14,,,,,,,,,,,,,0.40498073404819168,-0.26250730152432467,,
vision_feature,1403715279.4621429,6.1999998092651367,1364,124,15,,,,,,,,,,,,,0.090432798692219291,-0.2749765751815843,,
vision_feature,1403715279.4621429,6.1999998092651367,1364,124,17,,,,,,,,,,,,,0.91714205399538751,0.65978198205688254,,
imu,1403715279.4621429,6.1999998092651367,1365,,,-0.0041887902047863905,-0.018849555921538759,0.031415926535897934,8.8505016249999997,-0.4903325,-3.8245934999999998,0,0,0,0,0,0,,,,
